date,open,high,low,close,volume
2021-06-18 05:55:00,2337.18,2340.77,2336.92,2338.69,354.64854
2021-06-18 05:56:00,2338.79,2338.99,2332.39,2334.75,618.93471
2021-06-18 05:57:00,2334.74,2337.93,2334.68,2337.25,268.55055
2021-06-18 05:58:00,2337.42,2338.92,2336.52,2337.99,152.2543
2021-06-18 05:59:00,2338.16,2338.99,2336.75,2338.49,121.91959
2021-06-18 06:00:00,2338.73,2341.0,2337.11,2340.24,438.24467
2021-06-18 06:01:00,2340.03,2340.04,2332.89,2333.81,292.35441
2021-06-18 06:02:00,2333.79,2334.85,2331.87,2334.49,252.1993
2021-06-18 06:03:00,2334.63,2336.94,2334.62,2336.46,136.43094
2021-06-18 06:04:00,2336.47,2336.47,2335.0,2335.84,129.08321
2021-06-18 06:05:00,2336.08,2337.74,2335.86,2336.32,214.92912
2021-06-18 06:06:00,2336.32,2336.4,2332.52,2335.67,406.57152
2021-06-18 06:07:00,2335.66,2336.94,2335.12,2336.8,157.43117
2021-06-18 06:08:00,2336.71,2337.0,2335.21,2335.34,148.99927
2021-06-18 06:09:00,2335.77,2337.13,2335.28,2336.99,206.61863
2021-06-18 06:10:00,2337.0,2339.8,2336.79,2339.65,205.689
2021-06-18 06:11:00,2339.37,2339.9,2338.04,2338.36,361.23787
2021-06-18 06:12:00,2338.36,2338.36,2336.79,2336.93,335.21993
2021-06-18 06:13:00,2336.93,2339.69,2336.93,2338.14,112.29783
2021-06-18 06:14:00,2338.13,2339.89,2338.06,2338.51,95.34537
2021-06-18 06:15:00,2338.4,2344.0,2338.05,2343.5,558.26254
2021-06-18 06:16:00,2343.64,2343.96,2339.0,2339.69,153.76481
2021-06-18 06:17:00,2340.0,2342.64,2340.0,2342.51,158.43978
2021-06-18 06:18:00,2342.5,2342.5,2334.0,2334.62,487.50021
2021-06-18 06:19:00,2334.95,2336.54,2328.0,2331.44,1099.59829
2021-06-18 06:20:00,2331.97,2331.97,2326.26,2328.06,539.83462
2021-06-18 06:21:00,2328.28,2329.89,2327.59,2328.85,305.62268
2021-06-18 06:22:00,2328.73,2329.64,2325.0,2325.01,210.38755
2021-06-18 06:23:00,2325.06,2328.6,2325.06,2328.1,314.99439
2021-06-18 06:24:00,2328.05,2330.0,2327.08,2329.95,263.55755
2021-06-18 06:25:00,2329.95,2333.05,2329.32,2331.92,248.85217
2021-06-18 06:26:00,2331.92,2332.9,2327.94,2328.0,161.3334
2021-06-18 06:27:00,2328.0,2331.22,2327.63,2330.99,101.62783
2021-06-18 06:28:00,2331.08,2334.36,2331.08,2331.7,99.51157
2021-06-18 06:29:00,2332.19,2332.44,2331.0,2332.43,200.95966
2021-06-18 06:30:00,2332.44,2332.56,2328.58,2329.03,132.84471
2021-06-18 06:31:00,2329.03,2330.17,2327.06,2328.58,312.8562
2021-06-18 06:32:00,2328.61,2331.85,2328.15,2330.77,201.7621
2021-06-18 06:33:00,2330.75,2330.77,2328.0,2329.0,204.67047
2021-06-18 06:34:00,2329.0,2332.75,2328.99,2331.52,207.66273
2021-06-18 06:35:00,2331.47,2334.26,2331.04,2333.89,187.36072
2021-06-18 06:36:00,2333.91,2337.42,2333.91,2335.1,214.17435
2021-06-18 06:37:00,2335.28,2336.03,2333.21,2333.93,174.05871
2021-06-18 06:38:00,2333.96,2334.43,2332.09,2333.77,79.50269
2021-06-18 06:39:00,2333.62,2333.86,2331.47,2333.16,106.05347
2021-06-18 06:40:00,2333.15,2334.9,2332.28,2334.28,91.09511
2021-06-18 06:41:00,2334.21,2334.24,2332.48,2332.93,105.98275
2021-06-18 06:42:00,2333.57,2334.82,2332.96,2334.38,136.50307
2021-06-18 06:43:00,2334.34,2337.07,2333.94,2336.24,397.38391
2021-06-18 06:44:00,2336.1,2337.73,2335.47,2335.72,197.15578
2021-06-18 06:45:00,2335.73,2338.03,2335.08,2338.01,253.20327
2021-06-18 06:46:00,2338.01,2338.01,2334.13,2334.63,279.03935
2021-06-18 06:47:00,2334.63,2335.94,2330.84,2331.13,382.33466
2021-06-18 06:48:00,2331.13,2331.35,2328.24,2328.86,320.05384
2021-06-18 06:49:00,2328.99,2331.44,2328.73,2330.19,105.77989
2021-06-18 06:50:00,2330.18,2330.27,2328.27,2329.28,174.3206
2021-06-18 06:51:00,2329.29,2331.59,2328.3,2328.87,204.70113
2021-06-18 06:52:00,2328.81,2329.2,2326.72,2326.95,212.72611
2021-06-18 06:53:00,2326.96,2331.04,2325.07,2326.21,360.16763
2021-06-18 06:54:00,2326.21,2327.23,2323.41,2324.71,657.74061
2021-06-18 06:55:00,2324.14,2327.84,2324.14,2326.0,206.75048
2021-06-18 06:56:00,2326.02,2328.67,2326.01,2328.15,177.14834
2021-06-18 06:57:00,2328.13,2328.45,2325.5,2327.42,154.55458
2021-06-18 06:58:00,2327.42,2329.51,2326.75,2328.7,109.9534
2021-06-18 06:59:00,2328.7,2329.38,2325.36,2326.55,306.61192
2021-06-18 07:00:00,2326.54,2332.69,2326.54,2332.49,633.26895
2021-06-18 07:01:00,2332.34,2334.39,2330.84,2332.1,235.84258
2021-06-18 07:02:00,2332.25,2334.79,2331.88,2334.68,329.1512
2021-06-18 07:03:00,2334.79,2335.0,2330.42,2331.62,219.36652
2021-06-18 07:04:00,2331.63,2332.72,2331.0,2331.35,309.31726
2021-06-18 07:05:00,2331.35,2331.4,2328.65,2329.47,349.77131
2021-06-18 07:06:00,2329.07,2332.97,2327.27,2332.45,316.51906
2021-06-18 07:07:00,2332.45,2335.0,2332.21,2334.78,344.57796
2021-06-18 07:08:00,2334.77,2338.08,2334.63,2335.05,215.2239
2021-06-18 07:09:00,2335.05,2335.05,2332.58,2332.82,85.36631
2021-06-18 07:10:00,2332.89,2336.37,2332.85,2334.79,523.27198
2021-06-18 07:11:00,2334.79,2337.4,2334.18,2337.39,214.44539
2021-06-18 07:12:00,2337.07,2337.3,2335.02,2335.67,230.37422
2021-06-18 07:13:00,2335.81,2336.28,2334.54,2336.0,166.35452
2021-06-18 07:14:00,2336.0,2338.11,2334.81,2335.22,166.31175
2021-06-18 07:15:00,2335.23,2335.58,2331.48,2332.66,397.18535
2021-06-18 07:16:00,2332.74,2335.17,2332.42,2334.97,252.90109
2021-06-18 07:17:00,2335.01,2339.99,2335.01,2338.61,369.3175
2021-06-18 07:18:00,2338.61,2339.72,2336.97,2339.39,193.82045
2021-06-18 07:19:00,2339.28,2341.0,2338.63,2339.7,235.13812
2021-06-18 07:20:00,2339.91,2339.91,2338.0,2339.0,158.04557
2021-06-18 07:21:00,2339.0,2339.57,2337.03,2338.53,103.66285
2021-06-18 07:22:00,2338.53,2338.89,2338.0,2338.5,73.81599
2021-06-18 07:23:00,2338.51,2340.5,2338.29,2338.86,189.01611
2021-06-18 07:24:00,2338.87,2340.0,2338.6,2338.68,204.09986
2021-06-18 07:25:00,2338.69,2339.78,2338.05,2339.01,303.59469
2021-06-18 07:26:00,2338.87,2338.87,2336.84,2337.54,292.41971
2021-06-18 07:27:00,2337.53,2339.58,2337.32,2338.37,105.44778
2021-06-18 07:28:00,2338.91,2339.74,2338.38,2339.21,195.36458
2021-06-18 07:29:00,2339.3,2341.8,2339.3,2340.55,335.12116
2021-06-18 07:30:00,2340.43,2345.0,2340.42,2340.68,644.30301
2021-06-18 07:31:00,2340.48,2341.0,2337.04,2339.08,305.73017
2021-06-18 07:32:00,2339.01,2343.49,2339.0,2343.47,162.68057
2021-06-18 07:33:00,2343.24,2351.18,2343.04,2349.06,632.58722
2021-06-18 07:34:00,2349.45,2349.45,2343.28,2343.65,203.14458
2021-06-18 07:35:00,2343.65,2347.72,2343.65,2346.38,171.56928
2021-06-18 07:36:00,2346.72,2347.62,2343.44,2343.58,172.60966
2021-06-18 07:37:00,2343.58,2346.87,2343.58,2346.47,120.68732
2021-06-18 07:38:00,2346.54,2347.42,2343.76,2345.22,154.42576
2021-06-18 07:39:00,2345.38,2347.86,2344.98,2347.86,126.93546
2021-06-18 07:40:00,2347.87,2348.58,2346.36,2347.33,135.84868
2021-06-18 07:41:00,2347.33,2348.57,2347.01,2347.84,98.19978
2021-06-18 07:42:00,2347.96,2349.58,2347.84,2348.92,98.40028
2021-06-18 07:43:00,2348.92,2349.41,2345.93,2346.51,126.29981
2021-06-18 07:44:00,2346.39,2348.37,2345.93,2348.0,241.02294
2021-06-18 07:45:00,2348.0,2351.73,2345.43,2345.99,469.6734
2021-06-18 07:46:00,2346.16,2347.01,2343.3,2345.99,263.1901
2021-06-18 07:47:00,2346.22,2346.29,2343.8,2345.97,208.79176
2021-06-18 07:48:00,2345.97,2346.2,2344.28,2344.6,123.19798
2021-06-18 07:49:00,2344.6,2345.75,2344.01,2345.38,313.34698
2021-06-18 07:50:00,2345.38,2346.9,2345.12,2346.59,298.81167
2021-06-18 07:51:00,2346.79,2347.45,2343.4,2343.77,251.66546
2021-06-18 07:52:00,2343.77,2344.79,2343.13,2344.78,221.03748
2021-06-18 07:53:00,2344.78,2344.78,2341.16,2343.33,286.50269
2021-06-18 07:54:00,2343.34,2344.52,2342.74,2342.74,170.99915
2021-06-18 07:55:00,2342.73,2342.73,2341.0,2341.25,124.25448
2021-06-18 07:56:00,2341.37,2343.06,2341.1,2341.37,121.12206
2021-06-18 07:57:00,2341.37,2343.0,2340.98,2341.0,250.63877
2021-06-18 07:58:00,2340.99,2340.99,2338.72,2339.73,326.29899
2021-06-18 07:59:00,2339.77,2342.3,2339.54,2341.62,200.13939
2021-06-18 08:00:00,2341.62,2341.93,2340.0,2340.45,425.76203
2021-06-18 08:01:00,2340.45,2341.51,2340.0,2341.14,84.06209
2021-06-18 08:02:00,2341.47,2343.85,2338.09,2338.63,303.07185
2021-06-18 08:03:00,2338.34,2340.26,2335.0,2335.79,786.57887
2021-06-18 08:04:00,2335.78,2338.79,2335.01,2338.79,664.135
2021-06-18 08:05:00,2338.8,2344.3,2338.29,2344.02,184.36939
2021-06-18 08:06:00,2343.93,2352.64,2343.7,2348.41,966.33081
2021-06-18 08:07:00,2348.78,2352.84,2348.21,2350.08,351.76517
2021-06-18 08:08:00,2350.0,2351.47,2345.81,2350.65,639.72496
2021-06-18 08:09:00,2350.66,2355.72,2350.34,2354.53,670.53144
2021-06-18 08:10:00,2354.54,2357.73,2354.53,2355.46,299.19622
2021-06-18 08:11:00,2355.46,2355.46,2350.22,2353.5,280.6433
2021-06-18 08:12:00,2353.5,2354.41,2351.69,2354.25,377.58761
2021-06-18 08:13:00,2354.24,2354.24,2350.82,2351.53,143.57176
2021-06-18 08:14:00,2351.52,2352.61,2348.34,2348.6,301.3972
2021-06-18 08:15:00,2348.59,2353.12,2348.59,2352.43,154.33212
2021-06-18 08:16:00,2352.38,2353.99,2351.49,2351.99,206.35302
2021-06-18 08:17:00,2351.98,2352.82,2350.49,2352.11,152.85622
2021-06-18 08:18:00,2352.19,2355.0,2350.64,2351.03,132.17484
2021-06-18 08:19:00,2351.03,2351.92,2350.0,2350.2,119.90721
2021-06-18 08:20:00,2350.2,2352.24,2350.2,2351.86,114.66782
2021-06-18 08:21:00,2351.75,2354.01,2351.64,2352.83,200.65188
2021-06-18 08:22:00,2352.81,2354.98,2352.66,2354.2,133.09344
2021-06-18 08:23:00,2354.28,2354.48,2352.86,2354.38,117.51203
2021-06-18 08:24:00,2354.39,2356.99,2354.39,2356.01,333.60315
2021-06-18 08:25:00,2356.1,2356.82,2355.28,2355.79,285.06247
2021-06-18 08:26:00,2355.78,2356.15,2353.74,2355.27,165.61312
2021-06-18 08:27:00,2355.24,2355.42,2353.42,2353.79,85.6496
2021-06-18 08:28:00,2353.79,2355.3,2353.67,2354.52,129.07749
2021-06-18 08:29:00,2354.61,2356.91,2354.6,2355.26,218.90994
2021-06-18 08:30:00,2355.26,2357.58,2355.25,2356.97,348.11152
2021-06-18 08:31:00,2356.86,2356.86,2353.0,2353.5,239.72977
2021-06-18 08:32:00,2353.44,2354.98,2352.16,2352.16,136.84062
2021-06-18 08:33:00,2352.19,2353.43,2351.06,2351.86,160.5817
2021-06-18 08:34:00,2351.84,2352.7,2351.58,2352.0,186.0745
2021-06-18 08:35:00,2352.0,2355.18,2352.0,2354.12,479.8774
2021-06-18 08:36:00,2354.13,2354.13,2352.04,2352.27,233.93411
2021-06-18 08:37:00,2352.23,2354.01,2352.14,2353.9,166.02405
2021-06-18 08:38:00,2353.9,2354.49,2353.41,2353.81,84.42183
2021-06-18 08:39:00,2353.81,2355.49,2353.81,2355.1,344.92394
2021-06-18 08:40:00,2355.09,2355.68,2353.37,2353.37,298.75239
2021-06-18 08:41:00,2353.38,2355.47,2353.38,2355.47,75.69998
2021-06-18 08:42:00,2355.46,2355.69,2354.39,2354.4,251.76041
2021-06-18 08:43:00,2354.37,2354.5,2352.21,2352.27,371.70621
2021-06-18 08:44:00,2352.4,2352.47,2350.83,2351.07,132.88342
2021-06-18 08:45:00,2351.07,2352.95,2351.07,2352.42,146.51467
2021-06-18 08:46:00,2352.42,2352.91,2352.41,2352.66,146.90877
2021-06-18 08:47:00,2352.66,2352.67,2345.4,2346.77,613.98643
2021-06-18 08:48:00,2346.78,2349.02,2342.95,2345.45,480.92935
2021-06-18 08:49:00,2345.44,2347.11,2345.01,2345.67,249.68543
2021-06-18 08:50:00,2345.75,2348.0,2345.66,2347.99,182.35018
2021-06-18 08:51:00,2348.0,2350.0,2347.34,2349.61,313.83606
2021-06-18 08:52:00,2349.61,2351.89,2349.61,2350.28,217.84587
2021-06-18 08:53:00,2350.16,2350.16,2347.61,2348.74,156.25018
2021-06-18 08:54:00,2348.74,2348.74,2346.52,2347.2,150.24801
2021-06-18 08:55:00,2347.2,2349.17,2347.2,2349.17,62.84507
2021-06-18 08:56:00,2349.07,2349.86,2347.19,2347.71,94.04319
2021-06-18 08:57:00,2347.71,2349.03,2347.01,2347.12,99.15781
2021-06-18 08:58:00,2347.14,2348.12,2342.93,2343.68,199.55701
2021-06-18 08:59:00,2343.68,2346.27,2343.67,2346.09,99.40245
2021-06-18 09:00:00,2346.09,2350.0,2346.09,2347.29,395.39863
2021-06-18 09:01:00,2347.4,2347.89,2343.68,2344.09,265.05099
2021-06-18 09:02:00,2344.37,2344.47,2336.05,2337.57,727.40127
2021-06-18 09:03:00,2337.64,2340.85,2336.6,2337.31,302.76274
2021-06-18 09:04:00,2337.32,2338.66,2336.69,2338.49,428.31892
2021-06-18 09:05:00,2338.5,2340.3,2337.0,2337.48,565.01324
2021-06-18 09:06:00,2337.48,2337.59,2333.65,2336.5,391.90966
2021-06-18 09:07:00,2336.5,2338.78,2336.5,2337.66,390.29553
2021-06-18 09:08:00,2337.67,2339.08,2337.66,2339.07,93.1126
2021-06-18 09:09:00,2339.07,2341.45,2338.35,2338.46,116.18896
2021-06-18 09:10:00,2338.46,2340.79,2338.45,2340.04,271.9368
2021-06-18 09:11:00,2340.17,2343.76,2339.8,2342.22,471.73123
2021-06-18 09:12:00,2342.31,2343.32,2341.5,2341.66,100.26437
2021-06-18 09:13:00,2341.66,2341.67,2339.53,2340.47,264.8254
2021-06-18 09:14:00,2340.48,2341.09,2339.52,2339.79,201.48336
2021-06-18 09:15:00,2339.8,2341.09,2339.8,2340.34,138.51889
2021-06-18 09:16:00,2340.33,2340.95,2337.75,2337.77,196.62534
2021-06-18 09:17:00,2337.76,2337.76,2333.15,2335.0,530.75994
2021-06-18 09:18:00,2335.01,2335.01,2330.68,2331.78,395.05559
2021-06-18 09:19:00,2331.78,2332.76,2327.0,2329.26,858.9548
2021-06-18 09:20:00,2329.53,2330.0,2320.0,2327.06,3029.05338
2021-06-18 09:21:00,2327.06,2331.24,2326.74,2329.48,375.10944
2021-06-18 09:22:00,2329.5,2330.31,2328.77,2329.18,159.44982
2021-06-18 09:23:00,2329.18,2330.99,2327.05,2327.41,284.93803
2021-06-18 09:24:00,2327.41,2330.19,2327.0,2329.61,140.71785
2021-06-18 09:25:00,2329.67,2329.94,2326.29,2326.36,174.50586
2021-06-18 09:26:00,2326.57,2326.71,2322.41,2323.57,576.00258
2021-06-18 09:27:00,2323.56,2324.59,2320.0,2323.85,835.2222
2021-06-18 09:28:00,2324.09,2325.84,2320.49,2321.6,319.74115
2021-06-18 09:29:00,2321.88,2323.08,2320.76,2321.04,488.47047
2021-06-18 09:30:00,2321.04,2321.77,2318.22,2319.99,1223.29765
2021-06-18 09:31:00,2319.77,2325.0,2319.6,2324.88,440.70684
2021-06-18 09:32:00,2324.88,2326.92,2323.52,2323.86,157.16645
2021-06-18 09:33:00,2323.86,2325.71,2323.54,2324.48,184.1401
2021-06-18 09:34:00,2324.48,2324.48,2321.85,2321.85,187.04081
2021-06-18 09:35:00,2321.85,2321.85,2315.48,2317.36,1341.20038
2021-06-18 09:36:00,2317.36,2320.15,2315.25,2315.39,606.62317
2021-06-18 09:37:00,2315.39,2320.97,2314.02,2318.83,568.97931
2021-06-18 09:38:00,2319.02,2320.55,2314.77,2317.39,458.95031
2021-06-18 09:39:00,2317.41,2317.5,2313.11,2315.09,447.55801
2021-06-18 09:40:00,2315.09,2318.27,2312.61,2313.12,445.54147
2021-06-18 09:41:00,2313.12,2316.25,2311.54,2315.0,1100.42527
2021-06-18 09:42:00,2315.4,2316.85,2315.08,2316.41,212.32958
2021-06-18 09:43:00,2316.4,2316.5,2312.62,2313.2,341.13181
2021-06-18 09:44:00,2313.21,2314.1,2306.11,2309.52,3459.67984
2021-06-18 09:45:00,2309.52,2313.58,2309.09,2312.33,599.76931
2021-06-18 09:46:00,2312.33,2312.48,2310.4,2312.32,594.7332
2021-06-18 09:47:00,2312.32,2316.19,2312.22,2315.2,803.47654
2021-06-18 09:48:00,2315.05,2318.9,2314.74,2315.9,431.38039
2021-06-18 09:49:00,2315.89,2318.79,2315.89,2318.56,475.79466
2021-06-18 09:50:00,2318.41,2318.76,2312.68,2314.6,428.30499
2021-06-18 09:51:00,2314.56,2314.56,2310.12,2311.17,293.66782
2021-06-18 09:52:00,2311.07,2313.0,2310.68,2311.7,325.14477
2021-06-18 09:53:00,2311.7,2311.7,2300.0,2300.44,4959.57977
2021-06-18 09:54:00,2300.61,2303.35,2292.09,2297.74,6987.73659
2021-06-18 09:55:00,2297.74,2303.24,2296.38,2299.99,1888.52154
2021-06-18 09:56:00,2299.99,2302.78,2297.0,2297.0,754.97815
2021-06-18 09:57:00,2297.01,2300.0,2296.81,2298.99,456.37807
2021-06-18 09:58:00,2298.99,2302.4,2298.39,2301.94,350.54026
2021-06-18 09:59:00,2301.95,2303.81,2299.22,2299.8,460.78745
2021-06-18 10:00:00,2299.79,2300.48,2290.0,2292.25,2941.48011
2021-06-18 10:01:00,2292.25,2295.16,2290.0,2290.04,1049.18009
2021-06-18 10:02:00,2290.16,2292.78,2288.0,2288.78,2019.82574
2021-06-18 10:03:00,2288.79,2295.68,2288.64,2292.18,1002.35604
2021-06-18 10:04:00,2292.19,2301.86,2292.19,2296.24,1851.10419
2021-06-18 10:05:00,2296.24,2296.24,2291.9,2295.26,387.50593
2021-06-18 10:06:00,2295.13,2297.14,2293.33,2293.47,286.47324
2021-06-18 10:07:00,2293.48,2293.58,2283.04,2285.08,2184.46911
2021-06-18 10:08:00,2285.08,2288.81,2283.07,2284.43,1163.07768
2021-06-18 10:09:00,2284.44,2287.54,2282.0,2285.28,988.87965
2021-06-18 10:10:00,2285.38,2292.71,2285.37,2289.78,807.62147
2021-06-18 10:11:00,2289.78,2293.71,2288.17,2288.44,415.85316
2021-06-18 10:12:00,2288.45,2292.4,2285.0,2290.19,565.52949
2021-06-18 10:13:00,2290.04,2291.29,2287.36,2290.1,358.13253
2021-06-18 10:14:00,2290.1,2290.76,2287.71,2290.75,273.36465
2021-06-18 10:15:00,2290.75,2296.24,2289.13,2289.28,710.86411
2021-06-18 10:16:00,2289.37,2291.1,2286.13,2288.13,691.06015
2021-06-18 10:17:00,2288.02,2288.48,2284.26,2285.75,573.53969
2021-06-18 10:18:00,2285.74,2289.0,2281.0,2284.22,1140.33796
2021-06-18 10:19:00,2284.22,2285.61,2280.0,2282.44,1701.55141
2021-06-18 10:20:00,2282.65,2288.0,2280.0,2286.51,975.63218
2021-06-18 10:21:00,2286.35,2293.02,2285.0,2290.57,739.13923
2021-06-18 10:22:00,2290.57,2296.3,2289.84,2295.31,1013.56848
2021-06-18 10:23:00,2295.3,2296.2,2292.13,2295.81,519.57178
2021-06-18 10:24:00,2295.7,2301.83,2295.33,2301.24,682.35521
2021-06-18 10:25:00,2301.43,2318.04,2301.35,2313.38,2857.16015
2021-06-18 10:26:00,2313.38,2316.6,2309.64,2314.47,1317.1659
2021-06-18 10:27:00,2314.46,2316.58,2312.64,2316.06,621.95591
2021-06-18 10:28:00,2316.19,2317.35,2314.5,2315.12,386.88744
2021-06-18 10:29:00,2315.24,2316.08,2312.38,2312.38,350.87379
2021-06-18 10:30:00,2312.39,2327.6,2312.12,2324.07,4194.34429
2021-06-18 10:31:00,2324.08,2331.63,2322.96,2326.77,2152.69707
2021-06-18 10:32:00,2326.66,2327.95,2321.53,2323.18,534.19925
2021-06-18 10:33:00,2323.17,2326.04,2322.92,2322.92,333.42505
2021-06-18 10:34:00,2322.92,2323.14,2320.0,2321.51,335.76019
2021-06-18 10:35:00,2321.52,2323.43,2315.96,2317.67,924.92967
2021-06-18 10:36:00,2317.67,2319.81,2316.75,2318.07,431.53327
2021-06-18 10:37:00,2317.94,2322.14,2315.61,2321.71,482.86713
2021-06-18 10:38:00,2321.59,2324.98,2320.05,2321.22,409.22478
2021-06-18 10:39:00,2321.22,2323.53,2320.0,2320.61,835.90947
2021-06-18 10:40:00,2320.71,2325.57,2320.71,2324.25,358.42149
2021-06-18 10:41:00,2324.24,2327.37,2323.97,2323.98,286.52033
2021-06-18 10:42:00,2323.98,2325.77,2322.53,2325.76,173.5879
2021-06-18 10:43:00,2325.76,2327.0,2325.0,2326.11,369.35358
2021-06-18 10:44:00,2326.12,2326.88,2324.59,2325.76,346.42515
2021-06-18 10:45:00,2325.64,2329.24,2324.66,2329.2,285.03333
2021-06-18 10:46:00,2329.1,2329.89,2323.82,2324.04,443.245
2021-06-18 10:47:00,2324.46,2324.46,2321.54,2321.89,694.68347
2021-06-18 10:48:00,2321.9,2324.06,2320.0,2323.2,324.61924
2021-06-18 10:49:00,2323.4,2326.01,2323.0,2324.99,475.38419
2021-06-18 10:50:00,2324.98,2326.33,2323.96,2324.62,190.51527
2021-06-18 10:51:00,2324.62,2324.91,2321.74,2322.4,121.5127
2021-06-18 10:52:00,2322.4,2324.2,2322.17,2322.95,173.11163
2021-06-18 10:53:00,2323.12,2324.42,2322.44,2323.16,122.14477
2021-06-18 10:54:00,2323.22,2324.36,2320.97,2321.05,269.53094
2021-06-18 10:55:00,2321.33,2323.12,2321.33,2322.92,255.67159
2021-06-18 10:56:00,2322.91,2326.98,2322.91,2324.59,568.14086
2021-06-18 10:57:00,2324.67,2325.77,2322.94,2324.89,355.25066
2021-06-18 10:58:00,2324.93,2328.53,2324.86,2327.97,387.34339
2021-06-18 10:59:00,2327.98,2333.0,2327.39,2329.93,629.49975
2021-06-18 11:00:00,2329.93,2335.0,2329.93,2333.27,788.86711
2021-06-18 11:01:00,2332.76,2335.0,2329.52,2331.08,1885.74022
2021-06-18 11:02:00,2331.08,2339.12,2330.8,2337.69,2575.54157
2021-06-18 11:03:00,2337.95,2341.73,2335.0,2335.43,1205.25483
2021-06-18 11:04:00,2335.43,2336.89,2335.0,2335.91,411.94294
2021-06-18 11:05:00,2335.92,2338.72,2335.25,2338.19,917.55689
2021-06-18 11:06:00,2338.2,2338.75,2335.29,2335.29,694.73873
2021-06-18 11:07:00,2335.3,2335.67,2332.67,2333.14,363.49803
2021-06-18 11:08:00,2333.14,2334.4,2331.59,2331.99,141.74839
2021-06-18 11:09:00,2331.64,2333.53,2330.49,2330.83,311.02081
2021-06-18 11:10:00,2330.82,2334.0,2330.79,2333.21,561.68906
2021-06-18 11:11:00,2333.31,2333.57,2331.31,2332.36,174.89454
2021-06-18 11:12:00,2332.01,2333.76,2332.0,2333.68,271.6683
2021-06-18 11:13:00,2333.68,2333.76,2331.09,2332.8,389.35997
2021-06-18 11:14:00,2332.79,2335.0,2330.3,2334.31,543.08535
2021-06-18 11:15:00,2334.34,2334.99,2333.24,2334.39,100.41808
2021-06-18 11:16:00,2334.39,2337.43,2334.39,2337.18,558.09208
2021-06-18 11:17:00,2337.21,2337.21,2331.18,2332.56,320.4979
2021-06-18 11:18:00,2332.55,2333.15,2330.0,2330.03,231.1959
2021-06-18 11:19:00,2330.25,2331.71,2329.78,2329.78,116.91777
2021-06-18 11:20:00,2329.78,2331.27,2329.62,2329.73,145.99348
2021-06-18 11:21:00,2329.89,2330.79,2325.26,2325.47,355.84197
2021-06-18 11:22:00,2325.46,2325.59,2319.31,2320.66,743.80714
2021-06-18 11:23:00,2320.87,2321.25,2317.74,2318.42,292.82021
2021-06-18 11:24:00,2318.28,2320.51,2318.26,2319.24,218.56558
2021-06-18 11:25:00,2319.37,2322.99,2319.36,2322.99,308.00205
2021-06-18 11:26:00,2322.99,2324.98,2320.86,2321.88,316.31026
2021-06-18 11:27:00,2321.87,2322.79,2321.51,2322.03,105.7393
2021-06-18 11:28:00,2322.03,2322.38,2317.46,2319.99,253.58281
2021-06-18 11:29:00,2319.99,2320.0,2316.41,2317.42,171.2888
2021-06-18 11:30:00,2317.43,2321.13,2317.42,2320.66,284.93782
2021-06-18 11:31:00,2320.66,2320.67,2313.19,2313.95,381.3204
2021-06-18 11:32:00,2313.83,2314.99,2311.54,2312.18,445.17439
2021-06-18 11:33:00,2312.17,2314.54,2312.0,2312.82,202.31398
2021-06-18 11:34:00,2312.79,2312.83,2310.02,2311.38,467.46099
2021-06-18 11:35:00,2311.38,2312.01,2310.0,2310.8,517.75962
2021-06-18 11:36:00,2310.79,2312.76,2310.41,2311.62,325.84999
2021-06-18 11:37:00,2311.61,2314.18,2311.19,2311.42,152.33388
2021-06-18 11:38:00,2311.42,2314.45,2310.88,2313.78,321.91259
2021-06-18 11:39:00,2313.79,2313.8,2310.73,2311.61,251.45926
2021-06-18 11:40:00,2311.84,2314.98,2311.8,2314.76,390.4999
2021-06-18 11:41:00,2314.28,2316.17,2314.12,2315.67,285.20672
2021-06-18 11:42:00,2315.67,2321.9,2315.67,2321.89,285.01754
2021-06-18 11:43:00,2321.89,2324.39,2321.89,2323.98,340.43358
2021-06-18 11:44:00,2323.99,2323.99,2317.18,2319.75,364.37922
2021-06-18 11:45:00,2320.0,2322.33,2319.61,2322.32,96.9343
2021-06-18 11:46:00,2322.32,2325.18,2322.32,2324.86,196.12023
2021-06-18 11:47:00,2324.88,2325.1,2321.33,2322.86,209.02292
2021-06-18 11:48:00,2323.13,2323.39,2320.69,2322.24,178.92544
2021-06-18 11:49:00,2321.98,2324.8,2320.53,2323.98,255.92278
2021-06-18 11:50:00,2324.11,2326.2,2320.0,2320.89,355.10656
2021-06-18 11:51:00,2320.79,2322.04,2312.36,2314.07,428.04656
2021-06-18 11:52:00,2313.9,2316.17,2313.52,2313.52,165.98626
2021-06-18 11:53:00,2313.53,2315.44,2313.24,2315.21,134.71045
2021-06-18 11:54:00,2315.05,2317.91,2314.96,2317.91,142.27586
2021-06-18 11:55:00,2317.89,2319.64,2315.83,2319.14,86.95998
2021-06-18 11:56:00,2319.14,2320.27,2318.02,2318.02,224.67523
2021-06-18 11:57:00,2318.02,2318.02,2314.31,2314.32,307.37314
2021-06-18 11:58:00,2314.57,2318.54,2314.57,2318.43,153.01485
2021-06-18 11:59:00,2318.42,2320.02,2318.41,2319.89,120.13978
2021-06-18 12:00:00,2319.91,2325.99,2319.91,2324.38,475.0799
2021-06-18 12:01:00,2324.32,2324.33,2317.01,2317.03,313.18258
